,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
8347,17,Dozen 2,Black,Odd,Low,Column 2
8348,30,Dozen 3,Red,Even,High,Column 3
8349,25,Dozen 3,Red,Odd,High,Column 1
8350,11,Dozen 1,Black,Odd,Low,Column 2
8351,13,Dozen 2,Black,Odd,Low,Column 1
8352,0,0,0,0,0,0
8353,30,Dozen 3,Red,Even,High,Column 3
8354,26,Dozen 3,Black,Even,High,Column 2
8355,8,Dozen 1,Black,Even,Low,Column 2
8356,19,Dozen 2,Red,Odd,High,Column 1
8357,10,Dozen 1,Black,Even,Low,Column 1
8358,27,Dozen 3,Red,Odd,High,Column 3
8359,33,Dozen 3,Black,Odd,High,Column 3
8360,8,Dozen 1,Black,Even,Low,Column 2
8361,32,Dozen 3,Red,Even,High,Column 2
8362,22,Dozen 2,Black,Even,High,Column 1
8363,35,Dozen 3,Black,Odd,High,Column 2
8364,8,Dozen 1,Black,Even,Low,Column 2
8365,35,Dozen 3,Black,Odd,High,Column 2
8366,0,0,0,0,0,0
8367,30,Dozen 3,Red,Even,High,Column 3
8368,18,Dozen 2,Red,Even,Low,Column 3
8369,17,Dozen 2,Black,Odd,Low,Column 2
8370,26,Dozen 3,Black,Even,High,Column 2
8371,36,Dozen 3,Red,Even,High,Column 3
8372,23,Dozen 2,Red,Odd,High,Column 2
8373,11,Dozen 1,Black,Odd,Low,Column 2
8374,22,Dozen 2,Black,Even,High,Column 1
8375,18,Dozen 2,Red,Even,Low,Column 3
8376,10,Dozen 1,Black,Even,Low,Column 1
8377,0,0,0,0,0,0
8378,0,0,0,0,0,0
8379,22,Dozen 2,Black,Even,High,Column 1
8380,23,Dozen 2,Red,Odd,High,Column 2
8381,9,Dozen 1,Red,Odd,Low,Column 3
8382,15,Dozen 2,Black,Odd,Low,Column 3
8383,21,Dozen 2,Red,Odd,High,Column 3
8384,15,Dozen 2,Black,Odd,Low,Column 3
8385,7,Dozen 1,Red,Odd,Low,Column 1
8386,11,Dozen 1,Black,Odd,Low,Column 2
8387,0,0,0,0,0,0
8388,12,Dozen 1,Red,Even,Low,Column 3
8389,33,Dozen 3,Black,Odd,High,Column 3
8390,20,Dozen 2,Black,Even,High,Column 2
8391,9,Dozen 1,Red,Odd,Low,Column 3
8392,7,Dozen 1,Red,Odd,Low,Column 1
8393,36,Dozen 3,Red,Even,High,Column 3
8394,14,Dozen 2,Red,Even,Low,Column 2
8395,17,Dozen 2,Black,Odd,Low,Column 2
8396,35,Dozen 3,Black,Odd,High,Column 2
8397,18,Dozen 2,Red,Even,Low,Column 3
8398,13,Dozen 2,Black,Odd,Low,Column 1
8399,9,Dozen 1,Red,Odd,Low,Column 3
8400,25,Dozen 3,Red,Odd,High,Column 1
8401,22,Dozen 2,Black,Even,High,Column 1
8402,4,Dozen 1,Black,Even,Low,Column 1
8403,11,Dozen 1,Black,Odd,Low,Column 2
8404,1,Dozen 1,Red,Odd,Low,Column 1
8405,11,Dozen 1,Black,Odd,Low,Column 2
8406,22,Dozen 2,Black,Even,High,Column 1
8407,5,Dozen 1,Red,Odd,Low,Column 2
8408,17,Dozen 2,Black,Odd,Low,Column 2
8409,23,Dozen 2,Red,Odd,High,Column 2
8410,21,Dozen 2,Red,Odd,High,Column 3
8411,31,Dozen 3,Black,Odd,High,Column 1
8412,22,Dozen 2,Black,Even,High,Column 1
8413,15,Dozen 2,Black,Odd,Low,Column 3
8414,11,Dozen 1,Black,Odd,Low,Column 2
8415,31,Dozen 3,Black,Odd,High,Column 1
8416,18,Dozen 2,Red,Even,Low,Column 3
8417,26,Dozen 3,Black,Even,High,Column 2
8418,3,Dozen 1,Red,Odd,Low,Column 3
8419,0,0,0,0,0,0
8420,15,Dozen 2,Black,Odd,Low,Column 3
8421,10,Dozen 1,Black,Even,Low,Column 1
8422,18,Dozen 2,Red,Even,Low,Column 3
8423,32,Dozen 3,Red,Even,High,Column 2
8424,30,Dozen 3,Red,Even,High,Column 3
8425,23,Dozen 2,Red,Odd,High,Column 2
8426,22,Dozen 2,Black,Even,High,Column 1
8427,9,Dozen 1,Red,Odd,Low,Column 3
8428,33,Dozen 3,Black,Odd,High,Column 3
8429,12,Dozen 1,Red,Even,Low,Column 3
8430,2,Dozen 1,Black,Even,Low,Column 2
8431,34,Dozen 3,Red,Even,High,Column 1
8432,20,Dozen 2,Black,Even,High,Column 2
8433,7,Dozen 1,Red,Odd,Low,Column 1
8434,21,Dozen 2,Red,Odd,High,Column 3
8435,34,Dozen 3,Red,Even,High,Column 1
8436,26,Dozen 3,Black,Even,High,Column 2
8437,29,Dozen 3,Black,Odd,High,Column 2
8438,0,0,0,0,0,0
8439,27,Dozen 3,Red,Odd,High,Column 3
8440,30,Dozen 3,Red,Even,High,Column 3
8441,24,Dozen 2,Black,Even,High,Column 3
8442,21,Dozen 2,Red,Odd,High,Column 3
8443,13,Dozen 2,Black,Odd,Low,Column 1
8444,5,Dozen 1,Red,Odd,Low,Column 2
8445,28,Dozen 3,Black,Even,High,Column 1
8446,6,Dozen 1,Black,Even,Low,Column 3
8447,12,Dozen 1,Red,Even,Low,Column 3
8448,8,Dozen 1,Black,Even,Low,Column 2
8449,36,Dozen 3,Red,Even,High,Column 3
8450,15,Dozen 2,Black,Odd,Low,Column 3
8451,33,Dozen 3,Black,Odd,High,Column 3
8452,18,Dozen 2,Red,Even,Low,Column 3
8453,22,Dozen 2,Black,Even,High,Column 1
8454,15,Dozen 2,Black,Odd,Low,Column 3
8455,1,Dozen 1,Red,Odd,Low,Column 1
8456,35,Dozen 3,Black,Odd,High,Column 2
8457,22,Dozen 2,Black,Even,High,Column 1
8458,24,Dozen 2,Black,Even,High,Column 3
8459,12,Dozen 1,Red,Even,Low,Column 3
8460,33,Dozen 3,Black,Odd,High,Column 3
8461,35,Dozen 3,Black,Odd,High,Column 2
8462,35,Dozen 3,Black,Odd,High,Column 2
8463,36,Dozen 3,Red,Even,High,Column 3
8464,6,Dozen 1,Black,Even,Low,Column 3
8465,35,Dozen 3,Black,Odd,High,Column 2
8466,32,Dozen 3,Red,Even,High,Column 2
8467,32,Dozen 3,Red,Even,High,Column 2
8468,13,Dozen 2,Black,Odd,Low,Column 1
8469,24,Dozen 2,Black,Even,High,Column 3
8470,29,Dozen 3,Black,Odd,High,Column 2
8471,34,Dozen 3,Red,Even,High,Column 1
8472,26,Dozen 3,Black,Even,High,Column 2
8473,36,Dozen 3,Red,Even,High,Column 3
8474,7,Dozen 1,Red,Odd,Low,Column 1
8475,13,Dozen 2,Black,Odd,Low,Column 1
8476,14,Dozen 2,Red,Even,Low,Column 2
8477,32,Dozen 3,Red,Even,High,Column 2
8478,32,Dozen 3,Red,Even,High,Column 2
8479,7,Dozen 1,Red,Odd,Low,Column 1
8480,20,Dozen 2,Black,Even,High,Column 2
8481,23,Dozen 2,Red,Odd,High,Column 2
8482,2,Dozen 1,Black,Even,Low,Column 2
8483,27,Dozen 3,Red,Odd,High,Column 3
8484,27,Dozen 3,Red,Odd,High,Column 3
8485,17,Dozen 2,Black,Odd,Low,Column 2
8486,16,Dozen 2,Red,Even,Low,Column 1
8487,16,Dozen 2,Red,Even,Low,Column 1
8488,26,Dozen 3,Black,Even,High,Column 2
8489,9,Dozen 1,Red,Odd,Low,Column 3
8490,6,Dozen 1,Black,Even,Low,Column 3
8491,29,Dozen 3,Black,Odd,High,Column 2
8492,0,0,0,0,0,0
8493,7,Dozen 1,Red,Odd,Low,Column 1
8494,14,Dozen 2,Red,Even,Low,Column 2
8495,15,Dozen 2,Black,Odd,Low,Column 3
8496,18,Dozen 2,Red,Even,Low,Column 3
8497,8,Dozen 1,Black,Even,Low,Column 2
8498,20,Dozen 2,Black,Even,High,Column 2
8499,9,Dozen 1,Red,Odd,Low,Column 3
8500,22,Dozen 2,Black,Even,High,Column 1
8501,20,Dozen 2,Black,Even,High,Column 2
8502,14,Dozen 2,Red,Even,Low,Column 2
8503,29,Dozen 3,Black,Odd,High,Column 2
8504,31,Dozen 3,Black,Odd,High,Column 1
8505,10,Dozen 1,Black,Even,Low,Column 1
8506,7,Dozen 1,Red,Odd,Low,Column 1
8507,35,Dozen 3,Black,Odd,High,Column 2
8508,11,Dozen 1,Black,Odd,Low,Column 2
8509,1,Dozen 1,Red,Odd,Low,Column 1
8510,24,Dozen 2,Black,Even,High,Column 3
8511,25,Dozen 3,Red,Odd,High,Column 1
8512,13,Dozen 2,Black,Odd,Low,Column 1
8513,2,Dozen 1,Black,Even,Low,Column 2
8514,19,Dozen 2,Red,Odd,High,Column 1
8515,36,Dozen 3,Red,Even,High,Column 3
8516,27,Dozen 3,Red,Odd,High,Column 3
8517,32,Dozen 3,Red,Even,High,Column 2
8518,27,Dozen 3,Red,Odd,High,Column 3
8519,19,Dozen 2,Red,Odd,High,Column 1
8520,10,Dozen 1,Black,Even,Low,Column 1
8521,14,Dozen 2,Red,Even,Low,Column 2
8522,12,Dozen 1,Red,Even,Low,Column 3
8523,5,Dozen 1,Red,Odd,Low,Column 2
8524,13,Dozen 2,Black,Odd,Low,Column 1
8525,26,Dozen 3,Black,Even,High,Column 2
8526,11,Dozen 1,Black,Odd,Low,Column 2
8527,10,Dozen 1,Black,Even,Low,Column 1
8528,15,Dozen 2,Black,Odd,Low,Column 3
8529,36,Dozen 3,Red,Even,High,Column 3
8530,18,Dozen 2,Red,Even,Low,Column 3
8531,31,Dozen 3,Black,Odd,High,Column 1
8532,0,0,0,0,0,0
8533,9,Dozen 1,Red,Odd,Low,Column 3
8534,35,Dozen 3,Black,Odd,High,Column 2
8535,2,Dozen 1,Black,Even,Low,Column 2
8536,9,Dozen 1,Red,Odd,Low,Column 3
8537,32,Dozen 3,Red,Even,High,Column 2
8538,24,Dozen 2,Black,Even,High,Column 3
8539,28,Dozen 3,Black,Even,High,Column 1
8540,10,Dozen 1,Black,Even,Low,Column 1
8541,28,Dozen 3,Black,Even,High,Column 1
8542,32,Dozen 3,Red,Even,High,Column 2
8543,12,Dozen 1,Red,Even,Low,Column 3
8544,9,Dozen 1,Red,Odd,Low,Column 3
8545,3,Dozen 1,Red,Odd,Low,Column 3
8546,21,Dozen 2,Red,Odd,High,Column 3
8547,33,Dozen 3,Black,Odd,High,Column 3
8548,31,Dozen 3,Black,Odd,High,Column 1
8549,29,Dozen 3,Black,Odd,High,Column 2
8550,11,Dozen 1,Black,Odd,Low,Column 2
8551,34,Dozen 3,Red,Even,High,Column 1
8552,4,Dozen 1,Black,Even,Low,Column 1
8553,21,Dozen 2,Red,Odd,High,Column 3
8554,17,Dozen 2,Black,Odd,Low,Column 2
8555,8,Dozen 1,Black,Even,Low,Column 2
8556,35,Dozen 3,Black,Odd,High,Column 2
8557,10,Dozen 1,Black,Even,Low,Column 1
8558,35,Dozen 3,Black,Odd,High,Column 2
8559,35,Dozen 3,Black,Odd,High,Column 2
8560,28,Dozen 3,Black,Even,High,Column 1
8561,9,Dozen 1,Red,Odd,Low,Column 3
8562,16,Dozen 2,Red,Even,Low,Column 1
8563,23,Dozen 2,Red,Odd,High,Column 2
8564,15,Dozen 2,Black,Odd,Low,Column 3
8565,17,Dozen 2,Black,Odd,Low,Column 2
8566,33,Dozen 3,Black,Odd,High,Column 3
8567,29,Dozen 3,Black,Odd,High,Column 2
8568,24,Dozen 2,Black,Even,High,Column 3
8569,35,Dozen 3,Black,Odd,High,Column 2
8570,20,Dozen 2,Black,Even,High,Column 2
8571,28,Dozen 3,Black,Even,High,Column 1
8572,6,Dozen 1,Black,Even,Low,Column 3
8573,3,Dozen 1,Red,Odd,Low,Column 3
8574,23,Dozen 2,Red,Odd,High,Column 2
8575,36,Dozen 3,Red,Even,High,Column 3
8576,36,Dozen 3,Red,Even,High,Column 3
8577,3,Dozen 1,Red,Odd,Low,Column 3
8578,12,Dozen 1,Red,Even,Low,Column 3
8579,9,Dozen 1,Red,Odd,Low,Column 3
8580,25,Dozen 3,Red,Odd,High,Column 1
8581,27,Dozen 3,Red,Odd,High,Column 3
8582,25,Dozen 3,Red,Odd,High,Column 1
8583,9,Dozen 1,Red,Odd,Low,Column 3
8584,21,Dozen 2,Red,Odd,High,Column 3
8585,3,Dozen 1,Red,Odd,Low,Column 3
8586,36,Dozen 3,Red,Even,High,Column 3
8587,21,Dozen 2,Red,Odd,High,Column 3
8588,29,Dozen 3,Black,Odd,High,Column 2
8589,14,Dozen 2,Red,Even,Low,Column 2
8590,10,Dozen 1,Black,Even,Low,Column 1
8591,35,Dozen 3,Black,Odd,High,Column 2
8592,11,Dozen 1,Black,Odd,Low,Column 2
8593,23,Dozen 2,Red,Odd,High,Column 2
8594,11,Dozen 1,Black,Odd,Low,Column 2
8595,33,Dozen 3,Black,Odd,High,Column 3
8596,3,Dozen 1,Red,Odd,Low,Column 3
8597,32,Dozen 3,Red,Even,High,Column 2
8598,14,Dozen 2,Red,Even,Low,Column 2
8599,31,Dozen 3,Black,Odd,High,Column 1
8600,0,0,0,0,0,0
8601,35,Dozen 3,Black,Odd,High,Column 2
8602,3,Dozen 1,Red,Odd,Low,Column 3
8603,1,Dozen 1,Red,Odd,Low,Column 1
8604,12,Dozen 1,Red,Even,Low,Column 3
8605,28,Dozen 3,Black,Even,High,Column 1
8606,1,Dozen 1,Red,Odd,Low,Column 1
8607,21,Dozen 2,Red,Odd,High,Column 3
8608,13,Dozen 2,Black,Odd,Low,Column 1
8609,13,Dozen 2,Black,Odd,Low,Column 1
8610,24,Dozen 2,Black,Even,High,Column 3
8611,3,Dozen 1,Red,Odd,Low,Column 3
8612,20,Dozen 2,Black,Even,High,Column 2
8613,11,Dozen 1,Black,Odd,Low,Column 2
8614,17,Dozen 2,Black,Odd,Low,Column 2
8615,28,Dozen 3,Black,Even,High,Column 1
8616,24,Dozen 2,Black,Even,High,Column 3
8617,27,Dozen 3,Red,Odd,High,Column 3
8618,23,Dozen 2,Red,Odd,High,Column 2
8619,26,Dozen 3,Black,Even,High,Column 2
8620,21,Dozen 2,Red,Odd,High,Column 3
8621,11,Dozen 1,Black,Odd,Low,Column 2
8622,25,Dozen 3,Red,Odd,High,Column 1
8623,9,Dozen 1,Red,Odd,Low,Column 3
8624,26,Dozen 3,Black,Even,High,Column 2
8625,0,0,0,0,0,0
8626,32,Dozen 3,Red,Even,High,Column 2
8627,9,Dozen 1,Red,Odd,Low,Column 3
8628,0,0,0,0,0,0
8629,18,Dozen 2,Red,Even,Low,Column 3
8630,0,0,0,0,0,0
8631,8,Dozen 1,Black,Even,Low,Column 2
8632,36,Dozen 3,Red,Even,High,Column 3
8633,18,Dozen 2,Red,Even,Low,Column 3
8634,29,Dozen 3,Black,Odd,High,Column 2
8635,5,Dozen 1,Red,Odd,Low,Column 2
8636,24,Dozen 2,Black,Even,High,Column 3
8637,9,Dozen 1,Red,Odd,Low,Column 3
8638,15,Dozen 2,Black,Odd,Low,Column 3
8639,21,Dozen 2,Red,Odd,High,Column 3
8640,1,Dozen 1,Red,Odd,Low,Column 1
8641,7,Dozen 1,Red,Odd,Low,Column 1
8642,22,Dozen 2,Black,Even,High,Column 1
8643,8,Dozen 1,Black,Even,Low,Column 2
8644,29,Dozen 3,Black,Odd,High,Column 2
8645,2,Dozen 1,Black,Even,Low,Column 2
8646,2,Dozen 1,Black,Even,Low,Column 2
8647,16,Dozen 2,Red,Even,Low,Column 1
8648,36,Dozen 3,Red,Even,High,Column 3
8649,17,Dozen 2,Black,Odd,Low,Column 2
8650,0,0,0,0,0,0
8651,32,Dozen 3,Red,Even,High,Column 2
8652,36,Dozen 3,Red,Even,High,Column 3
8653,18,Dozen 2,Red,Even,Low,Column 3
8654,23,Dozen 2,Red,Odd,High,Column 2
8655,7,Dozen 1,Red,Odd,Low,Column 1
8656,1,Dozen 1,Red,Odd,Low,Column 1
8657,31,Dozen 3,Black,Odd,High,Column 1
8658,15,Dozen 2,Black,Odd,Low,Column 3
8659,35,Dozen 3,Black,Odd,High,Column 2
8660,3,Dozen 1,Red,Odd,Low,Column 3
8661,19,Dozen 2,Red,Odd,High,Column 1
8662,31,Dozen 3,Black,Odd,High,Column 1
8663,17,Dozen 2,Black,Odd,Low,Column 2
8664,31,Dozen 3,Black,Odd,High,Column 1
8665,8,Dozen 1,Black,Even,Low,Column 2
8666,11,Dozen 1,Black,Odd,Low,Column 2
8667,34,Dozen 3,Red,Even,High,Column 1
8668,33,Dozen 3,Black,Odd,High,Column 3
8669,1,Dozen 1,Red,Odd,Low,Column 1
8670,3,Dozen 1,Red,Odd,Low,Column 3
8671,35,Dozen 3,Black,Odd,High,Column 2
8672,30,Dozen 3,Red,Even,High,Column 3
8673,36,Dozen 3,Red,Even,High,Column 3
8674,11,Dozen 1,Black,Odd,Low,Column 2
8675,10,Dozen 1,Black,Even,Low,Column 1
8676,35,Dozen 3,Black,Odd,High,Column 2
8677,14,Dozen 2,Red,Even,Low,Column 2
8678,13,Dozen 2,Black,Odd,Low,Column 1
8679,32,Dozen 3,Red,Even,High,Column 2
8680,27,Dozen 3,Red,Odd,High,Column 3
8681,19,Dozen 2,Red,Odd,High,Column 1
8682,17,Dozen 2,Black,Odd,Low,Column 2
8683,16,Dozen 2,Red,Even,Low,Column 1
8684,24,Dozen 2,Black,Even,High,Column 3
8685,31,Dozen 3,Black,Odd,High,Column 1
8686,7,Dozen 1,Red,Odd,Low,Column 1
8687,31,Dozen 3,Black,Odd,High,Column 1
8688,21,Dozen 2,Red,Odd,High,Column 3
8689,30,Dozen 3,Red,Even,High,Column 3
8690,24,Dozen 2,Black,Even,High,Column 3
8691,12,Dozen 1,Red,Even,Low,Column 3
8692,27,Dozen 3,Red,Odd,High,Column 3
8693,12,Dozen 1,Red,Even,Low,Column 3
8694,20,Dozen 2,Black,Even,High,Column 2
8695,24,Dozen 2,Black,Even,High,Column 3
8696,10,Dozen 1,Black,Even,Low,Column 1
8697,13,Dozen 2,Black,Odd,Low,Column 1
8698,22,Dozen 2,Black,Even,High,Column 1
8699,25,Dozen 3,Red,Odd,High,Column 1
8700,10,Dozen 1,Black,Even,Low,Column 1
8701,32,Dozen 3,Red,Even,High,Column 2
8702,10,Dozen 1,Black,Even,Low,Column 1
8703,6,Dozen 1,Black,Even,Low,Column 3
8704,17,Dozen 2,Black,Odd,Low,Column 2
8705,20,Dozen 2,Black,Even,High,Column 2
8706,1,Dozen 1,Red,Odd,Low,Column 1
8707,28,Dozen 3,Black,Even,High,Column 1
8708,22,Dozen 2,Black,Even,High,Column 1
8709,21,Dozen 2,Red,Odd,High,Column 3
8710,7,Dozen 1,Red,Odd,Low,Column 1
8711,18,Dozen 2,Red,Even,Low,Column 3
8712,2,Dozen 1,Black,Even,Low,Column 2
8713,26,Dozen 3,Black,Even,High,Column 2
8714,9,Dozen 1,Red,Odd,Low,Column 3
8715,13,Dozen 2,Black,Odd,Low,Column 1
8716,2,Dozen 1,Black,Even,Low,Column 2
8717,26,Dozen 3,Black,Even,High,Column 2
8718,5,Dozen 1,Red,Odd,Low,Column 2
8719,31,Dozen 3,Black,Odd,High,Column 1
8720,30,Dozen 3,Red,Even,High,Column 3
8721,29,Dozen 3,Black,Odd,High,Column 2
8722,28,Dozen 3,Black,Even,High,Column 1
8723,7,Dozen 1,Red,Odd,Low,Column 1
8724,34,Dozen 3,Red,Even,High,Column 1
8725,12,Dozen 1,Red,Even,Low,Column 3
8726,17,Dozen 2,Black,Odd,Low,Column 2
8727,13,Dozen 2,Black,Odd,Low,Column 1
8728,31,Dozen 3,Black,Odd,High,Column 1
8729,32,Dozen 3,Red,Even,High,Column 2
8730,16,Dozen 2,Red,Even,Low,Column 1
8731,3,Dozen 1,Red,Odd,Low,Column 3
8732,17,Dozen 2,Black,Odd,Low,Column 2
8733,30,Dozen 3,Red,Even,High,Column 3
8734,34,Dozen 3,Red,Even,High,Column 1
8735,30,Dozen 3,Red,Even,High,Column 3
8736,8,Dozen 1,Black,Even,Low,Column 2
8737,21,Dozen 2,Red,Odd,High,Column 3
8738,26,Dozen 3,Black,Even,High,Column 2
8739,3,Dozen 1,Red,Odd,Low,Column 3
8740,31,Dozen 3,Black,Odd,High,Column 1
8741,7,Dozen 1,Red,Odd,Low,Column 1
8742,26,Dozen 3,Black,Even,High,Column 2
8743,33,Dozen 3,Black,Odd,High,Column 3
8744,15,Dozen 2,Black,Odd,Low,Column 3
8745,15,Dozen 2,Black,Odd,Low,Column 3
8746,21,Dozen 2,Red,Odd,High,Column 3
8747,3,Dozen 1,Red,Odd,Low,Column 3
8748,10,Dozen 1,Black,Even,Low,Column 1
8749,20,Dozen 2,Black,Even,High,Column 2
8750,28,Dozen 3,Black,Even,High,Column 1
8751,26,Dozen 3,Black,Even,High,Column 2
8752,23,Dozen 2,Red,Odd,High,Column 2
8753,23,Dozen 2,Red,Odd,High,Column 2
8754,11,Dozen 1,Black,Odd,Low,Column 2
8755,31,Dozen 3,Black,Odd,High,Column 1
8756,1,Dozen 1,Red,Odd,Low,Column 1
8757,19,Dozen 2,Red,Odd,High,Column 1
8758,3,Dozen 1,Red,Odd,Low,Column 3
8759,22,Dozen 2,Black,Even,High,Column 1
8760,16,Dozen 2,Red,Even,Low,Column 1
8761,8,Dozen 1,Black,Even,Low,Column 2
8762,7,Dozen 1,Red,Odd,Low,Column 1
8763,13,Dozen 2,Black,Odd,Low,Column 1
8764,3,Dozen 1,Red,Odd,Low,Column 3
8765,9,Dozen 1,Red,Odd,Low,Column 3
8766,25,Dozen 3,Red,Odd,High,Column 1
8767,33,Dozen 3,Black,Odd,High,Column 3
8768,29,Dozen 3,Black,Odd,High,Column 2
8769,33,Dozen 3,Black,Odd,High,Column 3
8770,14,Dozen 2,Red,Even,Low,Column 2
8771,35,Dozen 3,Black,Odd,High,Column 2
8772,20,Dozen 2,Black,Even,High,Column 2
8773,28,Dozen 3,Black,Even,High,Column 1
8774,28,Dozen 3,Black,Even,High,Column 1
8775,29,Dozen 3,Black,Odd,High,Column 2
8776,16,Dozen 2,Red,Even,Low,Column 1
8777,20,Dozen 2,Black,Even,High,Column 2
8778,27,Dozen 3,Red,Odd,High,Column 3
8779,30,Dozen 3,Red,Even,High,Column 3
8780,23,Dozen 2,Red,Odd,High,Column 2
8781,16,Dozen 2,Red,Even,Low,Column 1
8782,1,Dozen 1,Red,Odd,Low,Column 1
8783,17,Dozen 2,Black,Odd,Low,Column 2
8784,33,Dozen 3,Black,Odd,High,Column 3
8785,5,Dozen 1,Red,Odd,Low,Column 2
8786,22,Dozen 2,Black,Even,High,Column 1
8787,15,Dozen 2,Black,Odd,Low,Column 3
8788,31,Dozen 3,Black,Odd,High,Column 1
8789,32,Dozen 3,Red,Even,High,Column 2
8790,16,Dozen 2,Red,Even,Low,Column 1
8791,36,Dozen 3,Red,Even,High,Column 3
8792,7,Dozen 1,Red,Odd,Low,Column 1
8793,4,Dozen 1,Black,Even,Low,Column 1
8794,11,Dozen 1,Black,Odd,Low,Column 2
8795,14,Dozen 2,Red,Even,Low,Column 2
8796,26,Dozen 3,Black,Even,High,Column 2
8797,1,Dozen 1,Red,Odd,Low,Column 1
8798,36,Dozen 3,Red,Even,High,Column 3
8799,6,Dozen 1,Black,Even,Low,Column 3
8800,13,Dozen 2,Black,Odd,Low,Column 1
8801,1,Dozen 1,Red,Odd,Low,Column 1
8802,15,Dozen 2,Black,Odd,Low,Column 3
8803,27,Dozen 3,Red,Odd,High,Column 3
8804,33,Dozen 3,Black,Odd,High,Column 3
8805,8,Dozen 1,Black,Even,Low,Column 2
8806,29,Dozen 3,Black,Odd,High,Column 2
8807,24,Dozen 2,Black,Even,High,Column 3
8808,32,Dozen 3,Red,Even,High,Column 2
8809,32,Dozen 3,Red,Even,High,Column 2
8810,27,Dozen 3,Red,Odd,High,Column 3
8811,8,Dozen 1,Black,Even,Low,Column 2
8812,5,Dozen 1,Red,Odd,Low,Column 2
8813,12,Dozen 1,Red,Even,Low,Column 3
8814,2,Dozen 1,Black,Even,Low,Column 2
8815,12,Dozen 1,Red,Even,Low,Column 3
8816,12,Dozen 1,Red,Even,Low,Column 3
8817,12,Dozen 1,Red,Even,Low,Column 3
8818,28,Dozen 3,Black,Even,High,Column 1
8819,30,Dozen 3,Red,Even,High,Column 3
8820,23,Dozen 2,Red,Odd,High,Column 2
8821,7,Dozen 1,Red,Odd,Low,Column 1
8822,25,Dozen 3,Red,Odd,High,Column 1
8823,35,Dozen 3,Black,Odd,High,Column 2
8824,8,Dozen 1,Black,Even,Low,Column 2
8825,33,Dozen 3,Black,Odd,High,Column 3
8826,4,Dozen 1,Black,Even,Low,Column 1
8827,27,Dozen 3,Red,Odd,High,Column 3
8828,33,Dozen 3,Black,Odd,High,Column 3
8829,4,Dozen 1,Black,Even,Low,Column 1
8830,26,Dozen 3,Black,Even,High,Column 2
8831,21,Dozen 2,Red,Odd,High,Column 3
8832,17,Dozen 2,Black,Odd,Low,Column 2
8833,19,Dozen 2,Red,Odd,High,Column 1
8834,10,Dozen 1,Black,Even,Low,Column 1
8835,34,Dozen 3,Red,Even,High,Column 1
8836,17,Dozen 2,Black,Odd,Low,Column 2
8837,11,Dozen 1,Black,Odd,Low,Column 2
8838,26,Dozen 3,Black,Even,High,Column 2
8839,11,Dozen 1,Black,Odd,Low,Column 2
8840,34,Dozen 3,Red,Even,High,Column 1
8841,3,Dozen 1,Red,Odd,Low,Column 3
8842,28,Dozen 3,Black,Even,High,Column 1
8843,10,Dozen 1,Black,Even,Low,Column 1
8844,12,Dozen 1,Red,Even,Low,Column 3
8845,26,Dozen 3,Black,Even,High,Column 2
8846,1,Dozen 1,Red,Odd,Low,Column 1
8847,2,Dozen 1,Black,Even,Low,Column 2
8848,3,Dozen 1,Red,Odd,Low,Column 3
8849,8,Dozen 1,Black,Even,Low,Column 2
8850,24,Dozen 2,Black,Even,High,Column 3
8851,1,Dozen 1,Red,Odd,Low,Column 1
8852,8,Dozen 1,Black,Even,Low,Column 2
8853,9,Dozen 1,Red,Odd,Low,Column 3
8854,25,Dozen 3,Red,Odd,High,Column 1
8855,23,Dozen 2,Red,Odd,High,Column 2
8856,24,Dozen 2,Black,Even,High,Column 3
8857,21,Dozen 2,Red,Odd,High,Column 3
8858,29,Dozen 3,Black,Odd,High,Column 2
8859,3,Dozen 1,Red,Odd,Low,Column 3
8860,2,Dozen 1,Black,Even,Low,Column 2
8861,33,Dozen 3,Black,Odd,High,Column 3
8862,29,Dozen 3,Black,Odd,High,Column 2
8863,22,Dozen 2,Black,Even,High,Column 1
8864,14,Dozen 2,Red,Even,Low,Column 2
8865,14,Dozen 2,Red,Even,Low,Column 2
8866,15,Dozen 2,Black,Odd,Low,Column 3
8867,36,Dozen 3,Red,Even,High,Column 3
8868,25,Dozen 3,Red,Odd,High,Column 1
8869,30,Dozen 3,Red,Even,High,Column 3
8870,10,Dozen 1,Black,Even,Low,Column 1
8871,35,Dozen 3,Black,Odd,High,Column 2
8872,3,Dozen 1,Red,Odd,Low,Column 3
8873,7,Dozen 1,Red,Odd,Low,Column 1
8874,2,Dozen 1,Black,Even,Low,Column 2
8875,35,Dozen 3,Black,Odd,High,Column 2
8876,26,Dozen 3,Black,Even,High,Column 2
8877,34,Dozen 3,Red,Even,High,Column 1
8878,8,Dozen 1,Black,Even,Low,Column 2
8879,9,Dozen 1,Red,Odd,Low,Column 3
8880,36,Dozen 3,Red,Even,High,Column 3
8881,26,Dozen 3,Black,Even,High,Column 2
8882,30,Dozen 3,Red,Even,High,Column 3
8883,25,Dozen 3,Red,Odd,High,Column 1
8884,31,Dozen 3,Black,Odd,High,Column 1
8885,14,Dozen 2,Red,Even,Low,Column 2
8886,24,Dozen 2,Black,Even,High,Column 3
8887,28,Dozen 3,Black,Even,High,Column 1
8888,15,Dozen 2,Black,Odd,Low,Column 3
